text,likes_faixa
AcessoLivre  Apesar de medidas decretadas por governantes para tentar frear a transmissão da covid parcela da po… ,-1
opinião O caso brasileiro tecnicamente não pode ser chamado de genocídio nem o seu presidente de genocida N… ,0
Parlamentares aprovaram lei orçamentária de  com atraso e fizeram mudanças que agora geram um impasse em Brasíl… ,-1
Documentário que apresenta resumo da carreira da cantora e compositora americana é considerado sua despedida ,0
Via   No aniversário de AnoDaGamaRevista a equipe indica seus conteúdos favoritos Uma seleção de t… ,-1
AcessoLivre  Levantamento calcula impacto da campanha nacional de imunização Pesquisadores defendem lockdown ime… ,-1
"RT  Hoje comemoramos AnoDaGamaRevista 🎉
Para celebrar nossa equipe fez uma seleção de textos marcantes publicados ao longo…",-1
Com Bolsonaro sob pressão seis ministérios sofrem mudanças com demissões de Ernesto Araújo do Itamaraty Azevedo e… ,-1
estante O Nexo’ publica trecho de livro do escritor orador e líder abolicionista americano Seu relato pessoal… ,0
podcast Soldado morre em Salvador após disparar contra colegas durante surto psicótico Policiais baianos prote… ,0
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta segundafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta segundafeira  A média móvel foi… ,-1
"RT  ""Ganhos em bemestar advindos do auxílio emergencial têm sido decrescentes Além disso há uma disputa pela paternidade…",-1
opinião A questão correta não é se o mercado financeiro desembarcou ou não do governo porque ninguém desembarca… ,-1
Encalhe de navio gigantesco bloqueou uma das principais rotas comerciais do mundo enfraquecendo cadeia de abasteci… ,-1
 Oi Narcélio Obrigada pelo aviso O texto foi atualizado com o link para o código usado para o cálculo,-1
Pesquisadores comparam resposta de felinos e cachorros a pessoas que não são prestativas com os donos dos bichos ,-1
No início a mais alta corte do país apoiou ações da operação Com o tempo tendência no tribunal começou a mudar… ,-1
Pressão do centrão mortes na pandemia e brigas com os maiores parceiros do Brasil levam Araújo a largar o comando… ,0
RT  ⚡️ Nas redes no sexo na vida profissional e em sociedade Tendemos a pensar que somos seres altamente individualistas A…,-1
RT  Quais elementos mais ameaçam a saúde dos brasileiros Enquanto alguns afetam a população em geral muitos variam signifi…,-1
RT  Um purificador sob medida para quem tem pressa para matar a sede e se preocupa com o meio ambiente Conheça mais o Purex…,-1
AcessoLivre  México revê atestados de óbito e diz que número de mortos por covid pode ser  maior  ,-1
AcessoLivre   entrevista Angélica Campos virologista que estuda morcegos fala ao Nexo sobre a origem da pan… ,0
RT  Nas redes no sexo na vida profissional e em sociedade Tendemos a pensar que somos seres altamente individualistas A pa…,-1
opinião A adoção de soluções inovadoras pode servir como mola propulsora para transformar a Amazônia em um autên… ,-1
AcessoLivre  Ao longo da pandemia mudanças do Ministério da Saúde foram obstáculo para contagem enquanto presid… ,-1
O Nexo’ resgata as turbulências na trajetória do ministro mostra as promessas ao mercado não cumpridas e traz aná… ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
Documentário que apresenta resumo da carreira da cantora e compositora americana é considerado sua despedida ,0
Dia  às h acontece a mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo… ,-1
estante A convite da seção Favoritos’ a professora e defensora pública Elisa Cruz indica livros que criticam o… ,0
AcessoLivre  Governo indiano é pressionado a ampliar o ritmo da imunização interna mudando planos de exportação… ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
opinião Quem comprou imóveis considerando o histórico do INCC teve uma grande surpresa durante o ano de  e é… ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,0
AcessoLivre   Estudo relaciona programas de suporte financeiro a mortalidade menor durante a pandemia O Nexo’ e… ,0
NexoArquivo  Estrela do longa Casa de antiguidades’ Antonio Pitanga fala ao Nexo’ sobre a importância de a art… ,0
No início a mais alta corte do país apoiou ações da operação Com o tempo tendência no tribunal começou a mudar… ,-1
A mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo em parceria com  a… ,-1
AcessoLivre   Compra de imunizantes pelo setor privado foi regulada pelo Congresso Mas ações na Justiça e declar… ,0
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
Pesquisadores comparam resposta de felinos e cachorros a pessoas que não são prestativas com os donos dos bichos ,0
Dia  às h acontece a mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo… ,-1
A egípcia Nawal El Saadawi morreu aos  anos em  de março de  Ela deixou mais de  livros em que denuncia… ,0
AcessoLivre   Análise da Open Knowledge Brasil indica ritmo lento na Amazônia Legal Falta de dados e transparênc… ,-1
  Desde o período imperial tema passou por uma crescente regulamentação com recentes desafios impo… ,-1
opinião É preciso repensar a lógica que mergulhou nossa sociedade não só na maior crise sanitária mas também cl… ,0
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
opinião A questão correta não é se o mercado financeiro desembarcou ou não do governo porque ninguém desembarca… ,-1
NexoArquivo  Ao Nexo’ Flavia Rios fala sobre a atualidade do trabalho de uma das intelectuais brasileiras mais… ,0
Trabalhos de artistas brasileiros e estrangeiros estavam armazenados em galpão privado que pegou fogo na Grande São… ,-1
AcessoLivre   Apesar de divulgar que imunizante será  nacional Doria omite que tecnologia é americana Minis… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,0
A mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo em parceria com  a… ,-1
  O uso de informações coletadas por satélite para mapeamento da cobertura e uso do solo é fundament… ,-1
Novo ativo financeiro tecnologia dá autenticidade a algo que pode ser replicado na internet como tuítes e memes… ,-1
Via   Gregório Duvivier é um dos fundadores do Porta dos Fundos onde atua e escreve colunista da Fol… ,-1
Dia  às h acontece a mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo… ,-1
estante O Nexo’ publica trecho de livro do escritor orador e líder abolicionista americano Seu relato pessoal… ,0
podcast Diretora de filmes como Cléo de  as  e Visages Villages Agnès Varda mudou o cinema com seu experi… ,-1
NexoArquivo  A pósgraduação stricto sensu brasileira é marcada por desigualdades étnicoraciais o que motivou o… ,-1
AcessoLivre  Estratégia de despertar um estranhamento cognitivo’ ajuda leitores a entender e refletir sobre o pr… ,-1
gráfico Taxa de óbitos é maior em países com população mais velha No Brasil o tipo mais comum entre homens é o… ,-1
AcessoLivre  A  dias do início do evento esportivo organizadores precisam definir detalhes sobre quarentena d… ,-1
Com recorde de mortes pressão aumenta e senadores pedem que o ministro das Relações Exteriores renuncie para não a… ,-1
opinião Regimes autoritários se baseiam no medo enquanto as democracias dependem da existência de confiança ent… ,-1
A mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo em parceria com  a… ,-1
AcessoLivre  Levantamento calcula impacto da campanha nacional de imunização Pesquisadores defendem lockdown ime… ,-1
RT  ⚡️As dimensões da água Políticas públicas e desmatamento na Amazônia O ingrediente secreto dos algoritmos e mais desta…,-1
Longa dirigido por Thomas Vinterberg que explora hipótese sobre déficit de álcool no sangue chega ao Brasil nesta q… ,0
NexoArquivo  O ano de  marca o º aniversário de morte do poeta e filósofo italiano Dante Alighieri Relemb… ,0
podcast Governadores pedem que Congresso aumente benefício que retorna em abril com valor e alcance menores do q… ,-1
Dia  às h acontece a mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quintafeira  Foram  novas m… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quintafeira  A média móvel foi… ,-1
RT  Neste vídeo em parceria com  o professor de direito constitucional da Universidade de São Paulo ,-1
RT  Em entrevista a Gama  neto do famoso oceanógrafo Jacques Cousteau dá detalhes sobre seu projeto de construir…,-1
acadêmico Esta dissertação elaborada por Paula Costa Nunes de Carvalho na USP analisa os diferentes agentes en… ,0
Juiz acatou pedido de Marcos do Val para derrubar reportagem que verifica vídeo compartilhado nas redes sociais do… ,-1
Embarcação japonesa presa em passagem no Egito interrompeu rota de comércio marítimo Remoção pode durar semanas ,0
"RT  ""A compreensão sobre a importância de se buscar sempre ampliar a capacidade de governo que leva à busca por inovação dos…",-1
opinião Ao promover aglomerações rechaçar o uso de máscaras atacar a compra de vacinas Bolsonaro iniciou cicl… ,0
NexoArquivo  Estrela do longa Casa de antiguidades’ Antonio Pitanga fala ao Nexo’ sobre a importância de a art… ,-1
AcessoLivre   Depois de  mil mortos e com contágio fora de controle governo anuncia comitê para coordenar com… ,-1
Ao decidir sobre suspeição de exjuiz parte dos ministros do Supremo ressaltou que só o caso tríplex foi atingido… ,-1
A mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo em parceria com  a… ,-1
AcessoLivre  Com pandemia em ritmo acelerado tempo até registrar mais  mil mortes caiu pela metade Especiali… ,-1
Produzido por Roberto Menescal disco de  mostra cantora modernizando sonoridade e repertório ,0
Via   Professores do ensino superior compartilham situações de estresse com o ensino à distância ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quartafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quartafeira  A média móvel foi… ,-1
podcast Mais de um ano após o início da pandemia presidente cria grupo para coordenar nacionalmente o combate à… ,-1
Dia  às h acontece a mesa “Vidas negras existe democracia com racismo” do festival QuandoComeçaOSéculo… ,-1
